,Year,Region,Birth_rate,Death_rate,Divorce_rate,Marriage_rate,Natural_growth_rate,Is_Capital,Is_bigcity,순이동률,전입률,전출률
268,2013,Daejeon,9.7,4.6,2.0,6.1,5.1,False,True,0.0,15.2,15.2
269,2013,Daejeon,8.78,4.6,2.1,6.7,4.2,False,True,0.0,15.2,15.2
270,2013,Daejeon,8.8,4.1,1.7,6.2,4.7,False,True,0.0,15.2,15.2
271,2013,Daejeon,9.19,3.8,2.1,6.3,5.3,False,True,0.0,15.2,15.2
272,2013,Daejeon,9.32,4.3,1.9,5.8,5.1,False,True,0.0,15.2,15.2
273,2013,Daejeon,9.68,4.3,2.0,4.4,5.4,False,True,0.0,15.2,15.2
274,2013,Daejeon,9.23,4.6,2.1,6.2,4.6,False,True,0.0,15.2,15.2
275,2013,Daejeon,8.53,4.4,2.0,7.3,4.1,False,True,0.0,15.2,15.2
276,2013,Daejeon,7.53,4.1,2.0,8.6,3.4,False,True,0.0,15.2,15.2
277,2013,Gangwon-do,8.51,7.4,2.3,5.4,1.1,False,False,0.2,14.3,14.1
278,2013,Gangwon-do,7.34,7.6,2.2,4.6,-0.2,False,False,0.2,14.3,14.1
279,2013,Gangwon-do,7.66,7.6,2.0,4.7,0.0,False,False,0.2,14.3,14.1
280,2013,Gangwon-do,7.41,7.2,2.3,5.2,0.2,False,False,0.2,14.3,14.1
281,2013,Gangwon-do,6.79,6.5,2.6,5.9,0.3,False,False,0.2,14.3,14.1
282,2013,Gangwon-do,6.76,6.2,2.7,5.4,0.6,False,False,0.2,14.3,14.1
283,2013,Gangwon-do,7.35,6.7,2.6,5.1,0.6,False,False,0.2,14.3,14.1
284,2013,Gangwon-do,6.92,6.6,2.6,4.4,0.3,False,False,0.2,14.3,14.1
285,2013,Gangwon-do,7.12,7.2,2.3,3.9,-0.1,False,False,0.2,14.3,14.1
286,2013,Gangwon-do,7.12,7.1,2.6,5.3,0.0,False,False,0.2,14.3,14.1
287,2013,Gangwon-do,6.92,7.4,2.6,6.0,-0.4,False,False,0.2,14.3,14.1
288,2013,Gangwon-do,6.47,7.2,2.5,6.6,-0.7,False,False,0.2,14.3,14.1
289,2013,Gwangju,10.51,5.1,1.9,7.0,5.4,False,True,-0.2,15.5,15.7
290,2013,Gwangju,9.36,5.5,1.8,5.3,3.8,False,True,-0.2,15.5,15.7
291,2013,Gwangju,9.27,5.3,1.6,5.4,4.0,False,True,-0.2,15.5,15.7
292,2013,Gwangju,9.21,4.8,2.0,5.4,4.4,False,True,-0.2,15.5,15.7
293,2013,Gwangju,8.5,4.5,2.0,7.2,4.0,False,True,-0.2,15.5,15.7
294,2013,Gwangju,8.32,4.5,1.9,5.7,3.9,False,True,-0.2,15.5,15.7
295,2013,Gwangju,8.06,4.1,2.5,5.9,3.9,False,True,-0.2,15.5,15.7
296,2013,Gwangju,8.32,4.1,1.9,5.6,4.2,False,True,-0.2,15.5,15.7
297,2013,Gwangju,9.04,4.2,2.2,4.2,4.8,False,True,-0.2,15.5,15.7
298,2013,Gwangju,8.13,4.9,2.0,5.9,3.3,False,True,-0.2,15.5,15.7
299,2013,Gwangju,8.17,4.9,2.1,6.6,3.2,False,True,-0.2,15.5,15.7
300,2013,Gwangju,7.62,4.8,2.3,7.9,2.9,False,True,-0.2,15.5,15.7
301,2013,Gyeonggi-do,11.13,4.6,2.3,6.5,6.6,True,True,0.6,15.7,15.1
302,2013,Gyeonggi-do,10.25,4.4,2.3,6.3,5.8,True,True,0.6,15.7,15.1
303,2013,Gyeonggi-do,9.91,4.5,2.0,5.5,5.4,True,True,0.6,15.7,15.1
304,2013,Gyeonggi-do,9.41,4.3,2.4,6.0,5.1,True,True,0.6,15.7,15.1
305,2013,Gyeonggi-do,9.03,4.2,2.5,7.3,4.8,True,True,0.6,15.7,15.1
306,2013,Gyeonggi-do,8.59,4.0,2.3,6.5,4.6,True,True,0.6,15.7,15.1
307,2013,Gyeonggi-do,9.01,3.9,2.6,6.2,5.1,True,True,0.6,15.7,15.1
308,2013,Gyeonggi-do,9.16,4.0,2.3,6.0,5.2,True,True,0.6,15.7,15.1
309,2013,Gyeonggi-do,9.55,4.1,2.4,4.9,5.5,True,True,0.6,15.7,15.1
310,2013,Gyeonggi-do,8.77,4.2,2.7,6.4,4.6,True,True,0.6,15.7,15.1
311,2013,Gyeonggi-do,8.68,4.4,2.4,6.8,4.3,True,True,0.6,15.7,15.1
312,2013,Gyeonggi-do,8.13,4.3,2.3,8.9,3.9,True,True,0.6,15.7,15.1
313,2013,Gyeongsangbuk-do,9.84,8.1,1.8,6.4,1.8,False,False,-0.1,12.3,12.3
314,2013,Gyeongsangbuk-do,9.12,8.3,2.0,5.6,0.8,False,False,-0.1,12.3,12.3
315,2013,Gyeongsangbuk-do,8.61,8.0,1.6,5.4,0.6,False,False,-0.1,12.3,12.3
316,2013,Gyeongsangbuk-do,8.28,8.1,1.8,5.3,0.1,False,False,-0.1,12.3,12.3
317,2013,Gyeongsangbuk-do,8.21,7.2,2.2,6.5,1.1,False,False,-0.1,12.3,12.3
318,2013,Gyeongsangbuk-do,7.42,7.0,1.9,5.9,0.4,False,False,-0.1,12.3,12.3
319,2013,Gyeongsangbuk-do,8.34,6.8,2.3,5.8,1.5,False,False,-0.1,12.3,12.3
320,2013,Gyeongsangbuk-do,8.01,6.9,2.2,5.2,1.1,False,False,-0.1,12.3,12.3
321,2013,Gyeongsangbuk-do,8.63,7.1,1.9,3.8,1.6,False,False,-0.1,12.3,12.3
322,2013,Gyeongsangbuk-do,8.17,7.5,2.2,5.6,0.7,False,False,-0.1,12.3,12.3
323,2013,Gyeongsangbuk-do,7.77,7.9,2.2,6.0,-0.2,False,False,-0.1,12.3,12.3
324,2013,Gyeongsangbuk-do,7.11,7.8,2.1,7.6,-0.7,False,False,-0.1,12.3,12.3
325,2013,Gyeongsangnam-do,10.87,6.6,2.1,6.9,4.3,False,False,0.1,12.9,12.8
326,2013,Gyeongsangnam-do,9.68,6.8,2.2,6.3,2.8,False,False,0.1,12.9,12.8
327,2013,Gyeongsangnam-do,8.98,6.6,1.9,5.3,2.4,False,False,0.1,12.9,12.8
328,2013,Gyeongsangnam-do,9.21,6.0,2.2,5.3,3.2,False,False,0.1,12.9,12.8
329,2013,Gyeongsangnam-do,8.62,5.7,2.3,7.1,2.9,False,False,0.1,12.9,12.8
330,2013,Gyeongsangnam-do,8.27,5.6,2.2,5.7,2.7,False,False,0.1,12.9,12.8
331,2013,Gyeongsangnam-do,8.76,5.3,2.6,5.8,3.5,False,False,0.1,12.9,12.8
332,2013,Gyeongsangnam-do,8.59,5.6,2.4,5.7,2.9,False,False,0.1,12.9,12.8
333,2013,Gyeongsangnam-do,9.23,5.9,2.2,4.1,3.3,False,False,0.1,12.9,12.8
334,2013,Gyeongsangnam-do,8.86,6.1,2.3,6.0,2.8,False,False,0.1,12.9,12.8
335,2013,Gyeongsangnam-do,8.35,6.0,2.3,6.6,2.3,False,False,0.1,12.9,12.8
336,2013,Gyeongsangnam-do,7.87,6.5,2.7,8.9,1.4,False,False,0.1,12.9,12.8
337,2013,Incheon,10.62,4.5,2.5,6.6,6.1,True,True,0.8,16.3,15.5
338,2013,Incheon,10.09,4.8,2.4,6.1,5.3,True,True,0.8,16.3,15.5
339,2013,Incheon,9.59,4.9,2.3,5.7,4.7,True,True,0.8,16.3,15.5
340,2013,Incheon,9.03,4.9,2.6,5.7,4.2,True,True,0.8,16.3,15.5
341,2013,Incheon,8.51,4.3,2.9,6.9,4.2,True,True,0.8,16.3,15.5
342,2013,Incheon,8.2,4.8,2.4,6.1,3.4,True,True,0.8,16.3,15.5
343,2013,Incheon,8.98,4.0,3.0,6.6,5.0,True,True,0.8,16.3,15.5
344,2013,Incheon,9.14,4.4,2.5,6.1,4.7,True,True,0.8,16.3,15.5
345,2013,Incheon,9.12,4.6,2.5,4.7,4.5,True,True,0.8,16.3,15.5
346,2013,Incheon,8.88,4.6,2.5,6.5,4.3,True,True,0.8,16.3,15.5
347,2013,Incheon,8.43,4.8,2.6,6.9,3.6,True,True,0.8,16.3,15.5
348,2013,Incheon,7.76,4.6,2.5,8.3,3.1,True,True,0.8,16.3,15.5
349,2013,Jeju,10.71,6.3,2.8,7.0,4.4,False,False,1.3,15.2,13.9
350,2013,Jeju,9.53,6.7,2.3,6.6,2.8,False,False,1.3,15.2,13.9
351,2013,Jeju,9.26,6.5,1.7,6.1,2.8,False,False,1.3,15.2,13.9
352,2013,Jeju,9.26,5.9,2.2,6.4,3.3,False,False,1.3,15.2,13.9
353,2013,Jeju,8.16,5.7,2.8,7.5,2.5,False,False,1.3,15.2,13.9
354,2013,Jeju,8.42,4.9,2.3,5.4,3.5,False,False,1.3,15.2,13.9
355,2013,Jeju,8.96,5.1,2.9,6.4,3.9,False,False,1.3,15.2,13.9
356,2013,Jeju,8.81,5.0,2.3,4.4,3.8,False,False,1.3,15.2,13.9
357,2013,Jeju,10.31,5.1,2.4,4.3,5.2,False,False,1.3,15.2,13.9
358,2013,Jeju,9.1,5.5,3.1,7.0,3.6,False,False,1.3,15.2,13.9
359,2013,Jeju,9.23,5.2,2.6,6.1,4.0,False,False,1.3,15.2,13.9
360,2013,Jeju,7.78,6.3,2.0,7.5,1.5,False,False,1.3,15.2,13.9
361,2013,Jeollabuk-do,9.85,7.5,2.0,6.0,2.4,False,False,,,
362,2013,Jeollabuk-do,8.34,7.4,2.0,5.3,0.9,False,False,,,
363,2013,Jeollabuk-do,8.31,7.8,2.4,4.2,0.5,False,False,,,
364,2013,Jeollabuk-do,8.07,7.1,1.8,5.1,0.9,False,False,,,
365,2013,Jeollabuk-do,7.91,7.0,2.5,5.9,0.9,False,False,,,
366,2013,Jeollabuk-do,7.22,6.6,2.0,5.3,0.6,False,False,,,
367,2013,Jeollabuk-do,7.42,6.4,2.2,5.2,1.0,False,False,,,
368,2013,Jeollabuk-do,7.38,6.9,2.2,4.6,0.5,False,False,,,
369,2013,Jeollabuk-do,8.21,7.3,2.4,3.6,0.9,False,False,,,
370,2013,Jeollabuk-do,7.67,7.7,2.6,5.1,0.0,False,False,,,
371,2013,Jeollabuk-do,6.93,8.0,2.4,5.8,-1.0,False,False,,,
372,2013,Jeollabuk-do,6.63,7.5,2.3,7.3,-0.9,False,False,,,
373,2013,Jeollanam-do,10.04,9.3,2.1,6.0,0.7,False,False,-0.1,12.9,13.0
374,2013,Jeollanam-do,9.37,9.5,2.0,5.3,-0.1,False,False,-0.1,12.9,13.0
375,2013,Jeollanam-do,8.37,9.3,2.0,4.6,-0.9,False,False,-0.1,12.9,13.0
376,2013,Jeollanam-do,8.21,9.0,2.2,5.2,-0.8,False,False,-0.1,12.9,13.0
377,2013,Jeollanam-do,7.6,8.4,2.3,6.0,-0.8,False,False,-0.1,12.9,13.0
378,2013,Jeollanam-do,7.43,7.7,2.0,5.4,-0.3,False,False,-0.1,12.9,13.0
379,2013,Jeollanam-do,7.83,7.9,2.3,5.1,-0.1,False,False,-0.1,12.9,13.0
380,2013,Jeollanam-do,8.23,8.0,2.1,4.9,0.2,False,False,-0.1,12.9,13.0
381,2013,Jeollanam-do,8.57,8.5,2.0,3.8,0.1,False,False,-0.1,12.9,13.0
382,2013,Jeollanam-do,7.83,8.1,2.3,5.1,-0.3,False,False,-0.1,12.9,13.0
383,2013,Jeollanam-do,7.77,9.0,2.4,5.5,-1.3,False,False,-0.1,12.9,13.0
384,2013,Jeollanam-do,6.48,8.8,2.2,6.4,-2.3,False,False,-0.1,12.9,13.0
385,2013,Sejong,11.92,8.8,2.9,6.7,3.1,False,False,7.4,20.4,12.9
386,2013,Sejong,11.92,6.8,2.3,6.1,5.2,False,False,7.4,20.4,12.9
387,2013,Sejong,9.03,9.3,1.4,6.2,-0.3,False,False,7.4,20.4,12.9
388,2013,Sejong,8.23,7.0,2.2,5.8,1.3,False,False,7.4,20.4,12.9
389,2013,Sejong,8.75,6.4,2.4,6.7,2.3,False,False,7.4,20.4,12.9
390,2013,Sejong,9.02,6.3,2.2,7.1,2.7,False,False,7.4,20.4,12.9
391,2013,Sejong,10.33,5.6,2.3,6.1,4.8,False,False,7.4,20.4,12.9
392,2013,Sejong,9.48,5.8,2.3,6.1,3.6,False,False,7.4,20.4,12.9
393,2013,Sejong,11.94,5.9,1.9,4.3,6.0,False,False,7.4,20.4,12.9
394,2013,Sejong,8.81,6.8,3.0,6.5,2.0,False,False,7.4,20.4,12.9
395,2013,Sejong,9.17,6.9,2.4,6.5,2.3,False,False,7.4,20.4,12.9
396,2013,Sejong,6.58,8.3,1.8,8.6,-1.7,False,False,7.4,20.4,12.9
397,2013,Seoul,10.01,4.5,1.9,6.9,5.5,True,True,-1.0,15.2,16.2
398,2013,Seoul,9.15,4.5,1.9,6.8,4.7,True,True,-1.0,15.2,16.2
399,2013,Seoul,8.58,4.5,1.8,5.7,4.1,True,True,-1.0,15.2,16.2
400,2013,Seoul,8.69,4.1,1.9,6.2,4.5,True,True,-1.0,15.2,16.2
401,2013,Seoul,8.04,4.1,2.2,7.7,4.0,True,True,-1.0,15.2,16.2
402,2013,Seoul,7.87,3.8,2.0,6.7,4.0,True,True,-1.0,15.2,16.2
403,2013,Seoul,8.03,3.9,2.2,6.9,4.1,True,True,-1.0,15.2,16.2
404,2013,Seoul,8.28,4.0,2.0,6.7,4.2,True,True,-1.0,15.2,16.2
405,2013,Seoul,8.58,4.1,1.9,5.1,4.5,True,True,-1.0,15.2,16.2
406,2013,Seoul,8.17,4.3,2.1,6.8,3.9,True,True,-1.0,15.2,16.2
407,2013,Seoul,8.17,4.4,2.1,7.3,3.8,True,True,-1.0,15.2,16.2
408,2013,Seoul,7.19,4.2,2.0,9.5,3.0,True,True,-1.0,15.2,16.2
409,2013,Ulsan,11.68,4.3,2.5,7.4,7.4,False,True,0.2,13.9,13.7
410,2013,Ulsan,10.62,4.6,2.6,6.8,6.0,False,True,0.2,13.9,13.7
411,2013,Ulsan,10.1,4.5,1.9,5.9,5.6,False,True,0.2,13.9,13.7
412,2013,Ulsan,10.33,4.3,2.1,6.2,6.0,False,True,0.2,13.9,13.7
413,2013,Ulsan,9.61,4.1,2.1,7.8,5.6,False,True,0.2,13.9,13.7
414,2013,Ulsan,8.6,4.0,2.4,6.6,4.6,False,True,0.2,13.9,13.7
415,2013,Ulsan,9.7,4.2,2.5,6.6,5.5,False,True,0.2,13.9,13.7
416,2013,Ulsan,9.59,3.9,2.0,6.6,5.6,False,True,0.2,13.9,13.7
417,2013,Ulsan,10.57,4.0,2.0,4.8,6.6,False,True,0.2,13.9,13.7
418,2013,Ulsan,9.7,4.2,2.2,6.6,5.5,False,True,0.2,13.9,13.7
419,2013,Ulsan,9.49,4.5,2.2,8.5,5.0,False,True,0.2,13.9,13.7
420,2013,Ulsan,8.79,4.4,2.5,9.8,4.4,False,True,0.2,13.9,13.7
421,2013,Whole country,10.32,5.6,2.2,6.7,4.7,False,False,0.0,14.7,14.7
422,2013,Whole country,9.46,5.7,2.2,6.2,3.8,False,False,0.0,14.7,14.7
423,2013,Whole country,8.98,5.6,2.0,5.5,3.3,False,False,0.0,14.7,14.7
424,2013,Whole country,8.85,5.4,2.2,5.9,3.5,False,False,0.0,14.7,14.7
425,2013,Whole country,8.3,5.1,2.4,7.2,3.2,False,False,0.0,14.7,14.7
426,2013,Whole country,7.98,4.9,2.2,6.3,3.1,False,False,0.0,14.7,14.7
427,2013,Whole country,8.43,4.8,2.5,6.3,3.6,False,False,0.0,14.7,14.7
428,2013,Whole country,8.47,4.9,2.3,6.0,3.5,False,False,0.0,14.7,14.7
429,2013,Whole country,8.91,5.1,2.3,4.6,3.8,False,False,0.0,14.7,14.7
430,2013,Whole country,8.38,5.3,2.5,6.3,3.1,False,False,0.0,14.7,14.7
431,2013,Whole country,8.13,5.5,2.3,6.8,2.6,False,False,0.0,14.7,14.7
432,2013,Whole country,7.43,5.4,2.3,8.7,2.0,False,False,0.0,14.7,14.7
433,2013,,,,,,,,,-0.1,13.9,14.0
434,2014,Busan,8.34,6.1,1.9,6.0,2.3,False,True,-0.4,13.9,14.4
435,2014,Busan,7.97,6.7,2.2,5.7,1.3,False,True,-0.4,13.9,14.4
436,2014,Busan,7.38,6.0,2.1,4.8,1.4,False,True,-0.4,13.9,14.4
437,2014,Busan,7.91,5.7,2.1,5.0,2.2,False,True,-0.4,13.9,14.4
438,2014,Busan,7.42,5.6,2.1,6.0,1.8,False,True,-0.4,13.9,14.4
439,2014,Busan,7.23,5.4,2.1,5.6,1.8,False,True,-0.4,13.9,14.4
440,2014,Busan,7.41,5.3,2.2,5.5,2.1,False,True,-0.4,13.9,14.4
441,2014,Busan,7.69,5.2,2.0,4.5,2.5,False,True,-0.4,13.9,14.4
442,2014,Busan,7.92,5.6,2.3,4.2,2.3,False,True,-0.4,13.9,14.4
443,2014,Busan,7.47,5.8,2.2,5.7,1.7,False,True,-0.4,13.9,14.4
444,2014,Busan,6.9,5.9,2.0,5.2,1.0,False,True,-0.4,13.9,14.4
445,2014,Busan,6.59,6.4,2.1,7.0,0.2,False,True,-0.4,13.9,14.4
446,2014,Chungcheongbuk-do,9.86,7.1,2.3,5.6,2.8,False,False,0.2,13.8,13.6
447,2014,Chungcheongbuk-do,9.51,7.4,2.4,6.1,2.1,False,False,0.2,13.8,13.6
448,2014,Chungcheongbuk-do,9.07,7.2,2.2,5.5,1.9,False,False,0.2,13.8,13.6
449,2014,Chungcheongbuk-do,8.76,6.2,2.5,5.7,2.6,False,False,0.2,13.8,13.6
450,2014,Chungcheongbuk-do,8.03,6.0,2.3,6.4,2.0,False,False,0.2,13.8,13.6
451,2014,Chungcheongbuk-do,8.47,6.3,2.2,5.4,2.1,False,False,0.2,13.8,13.6
452,2014,Chungcheongbuk-do,8.5,5.9,2.5,5.2,2.6,False,False,0.2,13.8,13.6
453,2014,Chungcheongbuk-do,8.56,6.0,2.2,4.4,2.5,False,False,0.2,13.8,13.6
454,2014,Chungcheongbuk-do,9.1,6.2,2.1,4.4,2.9,False,False,0.2,13.8,13.6
455,2014,Chungcheongbuk-do,8.11,6.2,2.4,5.7,1.9,False,False,0.2,13.8,13.6
456,2014,Chungcheongbuk-do,7.59,6.6,2.2,5.5,1.0,False,False,0.2,13.8,13.6
457,2014,Chungcheongbuk-do,6.99,7.0,2.6,7.2,0.0,False,False,0.2,13.8,13.6
458,2014,Chungcheongnam-do,10.04,7.0,2.3,6.1,3.0,False,False,0.5,14.2,13.7
459,2014,Chungcheongnam-do,10.45,7.9,2.6,6.5,2.5,False,False,0.5,14.2,13.7
460,2014,Chungcheongnam-do,8.98,7.2,2.3,5.5,1.8,False,False,0.5,14.2,13.7
461,2014,Chungcheongnam-do,9.08,6.7,2.4,5.7,2.4,False,False,0.5,14.2,13.7
462,2014,Chungcheongnam-do,8.58,6.4,2.3,6.0,2.2,False,False,0.5,14.2,13.7
463,2014,Chungcheongnam-do,8.65,6.8,2.5,5.7,1.9,False,False,0.5,14.2,13.7
464,2014,Chungcheongnam-do,9.23,6.1,2.4,5.6,3.1,False,False,0.5,14.2,13.7
465,2014,Chungcheongnam-do,8.93,6.4,2.2,5.1,2.6,False,False,0.5,14.2,13.7
466,2014,Chungcheongnam-do,9.03,6.6,2.5,4.5,2.5,False,False,0.5,14.2,13.7
467,2014,Chungcheongnam-do,8.22,7.1,2.5,6.7,1.1,False,False,0.5,14.2,13.7
468,2014,Chungcheongnam-do,7.73,7.3,2.5,5.6,0.4,False,False,0.5,14.2,13.7
469,2014,Chungcheongnam-do,8.18,7.8,2.4,7.9,0.4,False,False,0.5,14.2,13.7
470,2014,Daegu,8.56,5.4,1.7,5.6,3.2,False,True,-0.6,14.1,14.8
471,2014,Daegu,8.64,5.7,2.1,5.7,2.9,False,True,-0.6,14.1,14.8
472,2014,Daegu,7.79,5.8,2.0,4.7,2.0,False,True,-0.6,14.1,14.8
473,2014,Daegu,8.12,4.9,2.0,4.7,3.2,False,True,-0.6,14.1,14.8
474,2014,Daegu,7.73,4.9,1.9,5.3,2.8,False,True,-0.6,14.1,14.8
475,2014,Daegu,7.71,4.8,1.8,4.9,2.9,False,True,-0.6,14.1,14.8
476,2014,Daegu,7.81,4.6,2.2,4.7,3.2,False,True,-0.6,14.1,14.8
477,2014,Daegu,7.22,4.8,1.8,4.5,2.4,False,True,-0.6,14.1,14.8
478,2014,Daegu,8.43,4.7,2.0,3.4,3.7,False,True,-0.6,14.1,14.8
479,2014,Daegu,7.8,5.1,1.9,5.6,2.7,False,True,-0.6,14.1,14.8
480,2014,Daegu,7.14,5.0,2.1,4.8,2.1,False,True,-0.6,14.1,14.8
481,2014,Daegu,6.88,5.6,1.7,6.8,1.3,False,True,-0.6,14.1,14.8
482,2014,Daejeon,10.23,4.5,1.7,6.2,5.7,False,True,-0.6,15.7,16.3
483,2014,Daejeon,10.62,4.7,2.3,6.3,6.0,False,True,-0.6,15.7,16.3
484,2014,Daejeon,9.26,4.3,2.1,5.7,5.0,False,True,-0.6,15.7,16.3
485,2014,Daejeon,9.73,4.4,2.1,6.1,5.3,False,True,-0.6,15.7,16.3
486,2014,Daejeon,8.97,4.1,2.2,6.5,4.8,False,True,-0.6,15.7,16.3
487,2014,Daejeon,8.6,4.1,2.2,5.7,4.5,False,True,-0.6,15.7,16.3
488,2014,Daejeon,8.97,4.0,2.4,5.2,4.9,False,True,-0.6,15.7,16.3
489,2014,Daejeon,8.86,3.9,2.0,4.7,4.9,False,True,-0.6,15.7,16.3
490,2014,Daejeon,9.45,4.1,2.3,4.6,5.4,False,True,-0.6,15.7,16.3
491,2014,Daejeon,8.83,4.3,1.9,6.7,4.5,False,True,-0.6,15.7,16.3
492,2014,Daejeon,8.56,4.6,2.1,6.0,3.9,False,True,-0.6,15.7,16.3
493,2014,Daejeon,8.01,4.7,2.3,8.0,3.3,False,True,-0.6,15.7,16.3
494,2014,Gangwon-do,7.71,7.7,2.1,4.9,0.0,False,False,0.1,14.9,14.8
495,2014,Gangwon-do,7.53,8.1,2.6,5.1,-0.6,False,False,0.1,14.9,14.8
496,2014,Gangwon-do,7.33,8.1,2.5,5.5,-0.7,False,False,0.1,14.9,14.8
497,2014,Gangwon-do,6.98,6.8,2.4,5.0,0.1,False,False,0.1,14.9,14.8
498,2014,Gangwon-do,6.85,7.2,2.4,5.6,-0.3,False,False,0.1,14.9,14.8
499,2014,Gangwon-do,6.88,6.9,2.5,5.3,0.0,False,False,0.1,14.9,14.8
500,2014,Gangwon-do,7.01,6.5,2.3,4.9,0.5,False,False,0.1,14.9,14.8
501,2014,Gangwon-do,6.83,6.7,2.3,4.1,0.1,False,False,0.1,14.9,14.8
502,2014,Gangwon-do,6.97,6.7,2.6,4.2,0.3,False,False,0.1,14.9,14.8
503,2014,Gangwon-do,7.05,7.3,2.3,5.5,-0.3,False,False,0.1,14.9,14.8
504,2014,Gangwon-do,6.41,7.2,2.2,4.6,-0.7,False,False,0.1,14.9,14.8
505,2014,Gangwon-do,6.21,7.4,2.4,6.5,-1.2,False,False,0.1,14.9,14.8
506,2014,Gwangju,10.33,4.7,1.8,6.1,5.6,False,True,-0.2,16.6,16.8
507,2014,Gwangju,9.35,5.1,2.0,6.4,4.3,False,True,-0.2,16.6,16.8
508,2014,Gwangju,8.96,4.6,1.8,5.2,4.3,False,True,-0.2,16.6,16.8
509,2014,Gwangju,9.24,4.7,2.1,5.4,4.5,False,True,-0.2,16.6,16.8
510,2014,Gwangju,8.1,4.8,2.1,5.7,3.3,False,True,-0.2,16.6,16.8
511,2014,Gwangju,8.17,4.5,2.2,5.7,3.7,False,True,-0.2,16.6,16.8
512,2014,Gwangju,8.36,4.6,2.3,5.5,3.8,False,True,-0.2,16.6,16.8
513,2014,Gwangju,8.7,4.4,2.0,5.0,4.3,False,True,-0.2,16.6,16.8
514,2014,Gwangju,9.16,4.6,2.2,4.2,4.6,False,True,-0.2,16.6,16.8
515,2014,Gwangju,8.7,5.0,2.2,5.8,3.7,False,True,-0.2,16.6,16.8
516,2014,Gwangju,7.59,5.0,2.0,5.2,2.6,False,True,-0.2,16.6,16.8
517,2014,Gwangju,7.6,4.9,2.2,7.1,2.7,False,True,-0.2,16.6,16.8
518,2014,Gyeonggi-do,10.08,4.3,2.2,6.2,5.7,True,True,0.5,15.5,15.0
519,2014,Gyeonggi-do,9.96,4.8,2.5,6.4,5.1,True,True,0.5,15.5,15.0
520,2014,Gyeonggi-do,9.64,4.4,2.2,5.9,5.2,True,True,0.5,15.5,15.0
521,2014,Gyeonggi-do,9.53,4.3,2.4,5.9,5.2,True,True,0.5,15.5,15.0
522,2014,Gyeonggi-do,8.93,4.1,2.4,6.6,4.8,True,True,0.5,15.5,15.0
523,2014,Gyeonggi-do,8.89,3.8,2.4,6.1,5.1,True,True,0.5,15.5,15.0
524,2014,Gyeonggi-do,9.08,3.9,2.5,6.0,5.2,True,True,0.5,15.5,15.0
525,2014,Gyeonggi-do,8.96,3.9,2.2,5.2,5.1,True,True,0.5,15.5,15.0
526,2014,Gyeonggi-do,9.8,4.0,2.4,4.6,5.7,True,True,0.5,15.5,15.0
527,2014,Gyeonggi-do,9.1,4.1,2.4,6.3,5.0,True,True,0.5,15.5,15.0
528,2014,Gyeonggi-do,8.3,4.3,2.3,5.8,3.9,True,True,0.5,15.5,15.0
529,2014,Gyeonggi-do,8.16,4.5,2.4,8.1,3.7,True,True,0.5,15.5,15.0
530,2014,Gyeongsangbuk-do,9.47,7.6,1.7,5.8,1.9,False,False,0.0,12.6,12.6
531,2014,Gyeongsangbuk-do,9.22,8.2,2.1,5.9,1.0,False,False,0.0,12.6,12.6
532,2014,Gyeongsangbuk-do,8.68,8.4,2.0,5.3,0.3,False,False,0.0,12.6,12.6
533,2014,Gyeongsangbuk-do,8.75,7.5,1.9,5.0,1.3,False,False,0.0,12.6,12.6
534,2014,Gyeongsangbuk-do,7.74,7.8,2.2,5.6,0.0,False,False,0.0,12.6,12.6
535,2014,Gyeongsangbuk-do,7.8,7.2,2.2,5.0,0.6,False,False,0.0,12.6,12.6
536,2014,Gyeongsangbuk-do,8.02,6.8,2.0,4.9,1.3,False,False,0.0,12.6,12.6
537,2014,Gyeongsangbuk-do,7.91,7.1,1.9,4.4,0.8,False,False,0.0,12.6,12.6
538,2014,Gyeongsangbuk-do,8.41,7.4,2.3,4.1,1.1,False,False,0.0,12.6,12.6
539,2014,Gyeongsangbuk-do,7.92,7.5,2.3,5.8,0.4,False,False,0.0,12.6,12.6
540,2014,Gyeongsangbuk-do,7.38,7.7,2.0,4.6,-0.3,False,False,0.0,12.6,12.6
541,2014,Gyeongsangbuk-do,7.53,7.9,2.1,7.0,-0.4,False,False,0.0,12.6,12.6
542,2014,Gyeongsangnam-do,9.78,6.4,2.1,6.4,3.4,False,False,0.2,13.9,13.7
543,2014,Gyeongsangnam-do,10.43,6.6,2.3,6.6,3.9,False,False,0.2,13.9,13.7
544,2014,Gyeongsangnam-do,9.38,6.5,2.4,5.3,2.8,False,False,0.2,13.9,13.7
545,2014,Gyeongsangnam-do,9.38,6.3,2.4,5.4,3.1,False,False,0.2,13.9,13.7
546,2014,Gyeongsangnam-do,8.73,5.7,2.3,6.3,3.0,False,False,0.2,13.9,13.7
547,2014,Gyeongsangnam-do,8.76,5.8,2.4,5.5,2.9,False,False,0.2,13.9,13.7
548,2014,Gyeongsangnam-do,8.62,5.7,2.1,5.4,3.0,False,False,0.2,13.9,13.7
549,2014,Gyeongsangnam-do,8.67,5.6,2.2,5.0,3.1,False,False,0.2,13.9,13.7
550,2014,Gyeongsangnam-do,9.59,6.0,2.3,4.0,3.6,False,False,0.2,13.9,13.7
551,2014,Gyeongsangnam-do,8.86,5.9,2.3,6.0,2.9,False,False,0.2,13.9,13.7
